Features,ICC_value,p_value,Repeatability
log.sigma.5.0.mm.3D_glcm_MCC,0.729260886471527,4.30150580849648e-05,Poor
log.sigma.5.0.mm.3D_glcm_MaximumProbability,0.723595362458722,5.19416104182528e-05,Poor
log.sigma.5.0.mm.3D_glcm_SumAverage,0.399452248114843,0.0304360718725049,Poor
log.sigma.5.0.mm.3D_glcm_SumEntropy,0.56847035586375,0.0024633911851657,Poor
log.sigma.5.0.mm.3D_glcm_SumSquares,0.496032879430749,0.0084125105519063,Poor
log.sigma.5.0.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0.588447713018634,0.0016690790047342,Poor
log.sigma.5.0.mm.3D_glrlm_GrayLevelVariance,0.452453014099041,0.0156899867263969,Poor
log.sigma.5.0.mm.3D_glrlm_HighGrayLevelRunEmphasis,0.488092398406394,0.009479364197877,Poor
log.sigma.5.0.mm.3D_glrlm_LongRunEmphasis,0.82190828970461,8.40761664839502e-07,Good
log.sigma.5.0.mm.3D_glrlm_LongRunHighGrayLevelEmphasis,0.589126166579076,0.0016464383860213,Poor
log.sigma.5.0.mm.3D_glrlm_LongRunLowGrayLevelEmphasis,0.137637428675846,0.266737683962877,Poor
log.sigma.5.0.mm.3D_glrlm_LowGrayLevelRunEmphasis,0.13631367076231,0.268718940894371,Poor
log.sigma.5.0.mm.3D_glrlm_RunEntropy,0.31321110955103,0.0743289193643223,Poor
log.sigma.5.0.mm.3D_glrlm_RunLengthNonUniformityNormalized,0.787564884377696,4.51995688117889e-06,Good
log.sigma.5.0.mm.3D_glrlm_RunPercentage,0.79988337370029,2.56606782466964e-06,Good
log.sigma.5.0.mm.3D_glrlm_RunVariance,0.806137299643464,1.89629719516446e-06,Good
log.sigma.5.0.mm.3D_glrlm_ShortRunEmphasis,0.792184859770293,3.67144020056269e-06,Good
log.sigma.5.0.mm.3D_glrlm_ShortRunHighGrayLevelEmphasis,0.479988062653144,0.0106782867827959,Poor
log.sigma.5.0.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,0.125073545451816,0.285810098448579,Poor
log.sigma.5.0.mm.3D_glszm_GrayLevelNonUniformityNormalized,0.30014297768531,0.0836371126132959,Poor
log.sigma.5.0.mm.3D_glszm_GrayLevelVariance,0.540748791877556,0.0040684096075274,Poor
log.sigma.5.0.mm.3D_glszm_HighGrayLevelZoneEmphasis,0.431120111929201,0.0207267984038257,Poor
log.sigma.5.0.mm.3D_glszm_LargeAreaEmphasis,0.669324761440788,0.0002578233384881,Poor
log.sigma.5.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis,0.650743142661061,0.0004152623167379,Poor
log.sigma.5.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis,0.24561330256911,0.13107772194053,Poor
log.sigma.5.0.mm.3D_glszm_LowGrayLevelZoneEmphasis,0.269420512839066,0.108621038549828,Poor
log.sigma.5.0.mm.3D_glszm_SizeZoneNonUniformity,0.921748887893514,2.41582515231252e-10,Excellent
log.sigma.5.0.mm.3D_glszm_SizeZoneNonUniformityNormalized,0.790228332257692,4.01188672941814e-06,Good
log.sigma.5.0.mm.3D_glszm_SmallAreaEmphasis,0.77099218007925,9.15746404277597e-06,Good
log.sigma.5.0.mm.3D_glszm_SmallAreaHighGrayLevelEmphasis,0.478879702300248,0.0108513261176721,Poor
log.sigma.5.0.mm.3D_glszm_SmallAreaLowGrayLevelEmphasis,0.420599489858012,0.0236364682830636,Poor
log.sigma.5.0.mm.3D_glszm_ZoneEntropy,0.792633868559248,3.59700438812185e-06,Good
log.sigma.5.0.mm.3D_glszm_ZonePercentage,0.757265939103495,1.57504204704864e-05,Good
log.sigma.5.0.mm.3D_glszm_ZoneVariance,0.668544174736469,0.0002632107088841,Poor
log.sigma.5.0.mm.3D_gldm_DependenceEntropy,0.547135534152461,0.0036378513378899,Poor
log.sigma.5.0.mm.3D_gldm_DependenceNonUniformityNormalized,0.784054225388248,5.27582659083839e-06,Good
log.sigma.5.0.mm.3D_gldm_DependenceVariance,0.769815664871418,9.60691354176139e-06,Good
log.sigma.5.0.mm.3D_gldm_GrayLevelVariance,0.451118788216701,0.0159733802361878,Poor
log.sigma.5.0.mm.3D_gldm_HighGrayLevelEmphasis,0.489621363077224,0.0092658712038552,Poor
log.sigma.5.0.mm.3D_gldm_LargeDependenceEmphasis,0.801735208383549,2.34882924077903e-06,Good
log.sigma.5.0.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.675185842563403,0.0002203163480807,Poor
log.sigma.5.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.234157799101957,0.14286469218444,Poor
log.sigma.5.0.mm.3D_gldm_LowGrayLevelEmphasis,0.136148121126607,0.268967194874874,Poor
log.sigma.5.0.mm.3D_gldm_SmallDependenceEmphasis,0.772466348619559,8.62045710926793e-06,Good
log.sigma.5.0.mm.3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.691732695496287,0.0001386501468711,Poor
log.sigma.5.0.mm.3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.329396718320982,0.0638440440900177,Poor
log.sigma.5.0.mm.3D_ngtdm_Busyness,0.927146329721873,1.17002857402235e-10,Excellent
log.sigma.5.0.mm.3D_ngtdm_Complexity,0.767658861983254,1.0481390331458e-05,Good
log.sigma.5.0.mm.3D_ngtdm_Contrast,0.506683931111901,0.007136428791775,Poor
wavelet.LLH_firstorder_10Percentile,0.590720312685436,0.0015942548879512,Poor
wavelet.LLH_firstorder_90Percentile,0.631163892608001,0.0006639189125621,Poor
wavelet.LLH_firstorder_Entropy,0.655558953393149,0.000368131448125,Poor
wavelet.LLH_firstorder_InterquartileRange,0.789165621720855,4.20822431978802e-06,Good
wavelet.LLH_firstorder_Kurtosis,0.883303897063633,1.33717516215034e-08,Good
wavelet.LLH_firstorder_Maximum,0.761292375194901,1.34837874136585e-05,Good
wavelet.LLH_firstorder_MeanAbsoluteDeviation,0.631422795116075,0.0006599478763544,Poor
wavelet.LLH_firstorder_Mean,0.58577554911026,0.0017608150823627,Poor
wavelet.LLH_firstorder_Median,0.859537194763953,8.35324969049329e-08,Good
wavelet.LLH_firstorder_Minimum,0.749540730343165,2.1049502984967e-05,Poor
wavelet.LLH_firstorder_Range,0.826430275443839,6.56165549145894e-07,Good
wavelet.LLH_firstorder_RobustMeanAbsoluteDeviation,0.759538287067327,1.44333759133468e-05,Good
wavelet.LLH_firstorder_RootMeanSquared,0.585875108956176,0.0017573227680318,Poor
wavelet.LLH_firstorder_Skewness,0.775316834469106,7.66005568638553e-06,Good
wavelet.LLH_firstorder_Uniformity,0.776945678598203,7.15462840085706e-06,Good
wavelet.LLH_firstorder_Variance,0.586811480311761,0.0017247609733919,Poor
wavelet.LLH_glcm_Autocorrelation,0.620765547537051,0.0008411586459316,Poor
wavelet.LLH_glcm_ClusterProminence,0.428372834692731,0.0214580359150394,Poor
wavelet.LLH_glcm_ClusterShade,0.556460944000972,0.0030775172900043,Poor
wavelet.LLH_glcm_ClusterTendency,0.538188025119217,0.0042524745235137,Poor
wavelet.LLH_glcm_Contrast,0.532778101188372,0.0046639983441008,Poor
wavelet.LLH_glcm_Correlation,0.393290069411295,0.032674473405876,Poor
wavelet.LLH_glcm_DifferenceAverage,0.665511839721211,0.0002850682182916,Poor
wavelet.LLH_glcm_DifferenceEntropy,0.644059824491395,0.0004891726797879,Poor
wavelet.LLH_glcm_DifferenceVariance,0.327442582218341,0.0650500978870927,Poor
wavelet.LLH_glcm_Id,0.802199061008645,2.29702778024985e-06,Good
wavelet.LLH_glcm_Idm,0.818263338543185,1.02162532552403e-06,Good
wavelet.LLH_glcm_Idmn,0.566392434401946,0.002561633742485,Poor
wavelet.LLH_glcm_Idn,0.69713793533157,0.0001184084094857,Poor
wavelet.LLH_glcm_Imc1,0.887785938541834,9.055274860934381e-09,Good
wavelet.LLH_glcm_Imc2,0.836465826696374,3.68739401766423e-07,Good
wavelet.LLH_glcm_InverseVariance,0.807885439220957,1.73918341507301e-06,Good
wavelet.LLH_glcm_JointAverage,0.610608462513127,0.0010515764299421,Poor
wavelet.LLH_glcm_JointEnergy,0.848932214416222,1.70399153819386e-07,Good
wavelet.LLH_glcm_JointEntropy,0.762678002297717,1.277287073794e-05,Good
wavelet.LLH_glcm_MCC,0.487423709501256,0.0095739746980425,Poor
wavelet.LLH_glcm_MaximumProbability,0.90923287255978,1.08136620472575e-09,Excellent
wavelet.LLH_glcm_SumAverage,0.610608462482446,0.0010515764306394,Poor
wavelet.LLH_glcm_SumEntropy,0.743493069620938,2.62277816075333e-05,Poor
wavelet.LLH_glcm_SumSquares,0.53922298249912,0.0041772721181958,Poor
wavelet.LLH_glrlm_GrayLevelNonUniformityNormalized,0.765061057446722,1.1626887987828e-05,Good
wavelet.LLH_glrlm_GrayLevelVariance,0.481707142542036,0.0104142970388345,Poor
wavelet.LLH_glrlm_HighGrayLevelRunEmphasis,0.617084152381006,0.0009128564673949,Poor
wavelet.LLH_glrlm_LongRunEmphasis,0.857493502364459,9.62577117464065e-08,Good
wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis,0.635899616974797,0.0005944142887867,Poor
wavelet.LLH_glrlm_LongRunLowGrayLevelEmphasis,0.24951356820147,0.12721047059224,Poor
wavelet.LLH_glrlm_LowGrayLevelRunEmphasis,0.244648945542382,0.132045335215319,Poor
wavelet.LLH_glrlm_RunEntropy,0.565759365006174,0.0025922066314852,Poor
wavelet.LLH_glrlm_RunLengthNonUniformityNormalized,0.861259663000249,7.39951332978866e-08,Good
wavelet.LLH_glrlm_RunPercentage,0.863384863234435,6.35720510209776e-08,Good
wavelet.LLH_glrlm_RunVariance,0.853286430885261,1.28016975754863e-07,Good
wavelet.LLH_glrlm_ShortRunEmphasis,0.85973000007236,8.24131131661419e-08,Good
wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.613655112128659,0.0009842388871715,Poor
wavelet.LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.244529437435593,0.132165562286674,Poor
wavelet.LLH_glszm_GrayLevelNonUniformityNormalized,0.566653483469509,0.0025491148087281,Poor
wavelet.LLH_glszm_GrayLevelVariance,0.36703666325403,0.0436387882496584,Poor
wavelet.LLH_glszm_HighGrayLevelZoneEmphasis,0.605708408235027,0.0011680515832037,Poor
wavelet.LLH_glszm_LargeAreaEmphasis,0.892189634516382,6.0739414805262e-09,Good
wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.818420024664145,1.01319404603612e-06,Good
wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.931297051454914,6.44426180155069e-11,Excellent
wavelet.LLH_glszm_LowGrayLevelZoneEmphasis,0.401951945144316,0.0295622763399881,Poor
wavelet.LLH_glszm_SizeZoneNonUniformityNormalized,0.769564727102079,9.70524551701689e-06,Good
wavelet.LLH_glszm_SmallAreaEmphasis,0.762672911164248,1.27754213999432e-05,Good
wavelet.LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.551932150593422,0.0033399303488157,Poor
wavelet.LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.271756593360924,0.106564750121216,Poor
wavelet.LLH_glszm_ZoneEntropy,0.638372013288196,0.0005606634872992,Poor
wavelet.LLH_glszm_ZonePercentage,0.846714055862699,1.96454277414664e-07,Good
wavelet.LLH_glszm_ZoneVariance,0.894132727802938,5.06473564497167e-09,Good
wavelet.LLH_gldm_DependenceEntropy,0.173144957712367,0.216269400291627,Poor
wavelet.LLH_gldm_DependenceNonUniformityNormalized,0.852552466837381,1.34424798447237e-07,Good
wavelet.LLH_gldm_DependenceVariance,0.87584522854236,2.47278003147303e-08,Good
wavelet.LLH_gldm_GrayLevelVariance,0.491453194105253,0.0090152222550006,Poor
wavelet.LLH_gldm_HighGrayLevelEmphasis,0.61774463569481,0.0008996244295766,Poor
wavelet.LLH_gldm_LargeDependenceEmphasis,0.869975221676676,3.90473945181187e-08,Good
wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.763663604674991,1.22874196193574e-05,Good
wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.538472589020197,0.0042316868958366,Poor
wavelet.LLH_gldm_LowGrayLevelEmphasis,0.232272194358425,0.144866143587771,Poor
wavelet.LLH_gldm_SmallDependenceEmphasis,0.837673438807276,3.43144726698862e-07,Good
wavelet.LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.600535208301324,0.0013026757274167,Poor
wavelet.LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.293637202239876,0.0885600057566331,Poor
wavelet.LLH_ngtdm_Complexity,0.291268017707762,0.0904012080058603,Poor
wavelet.LLH_ngtdm_Contrast,0.580142157443378,0.0019681519930087,Poor
wavelet.LHL_firstorder_10Percentile,0.838176133823339,3.32964189581051e-07,Good
wavelet.LHL_firstorder_90Percentile,0.742470776731653,2.72051482253137e-05,Poor
wavelet.LHL_firstorder_Entropy,0.244329219430706,0.132367140712965,Poor
wavelet.LHL_firstorder_InterquartileRange,0.803423604129758,2.16509130527184e-06,Good
wavelet.LHL_firstorder_Kurtosis,0.346518542594116,0.0539557011319666,Poor
wavelet.LHL_firstorder_Maximum,0.422782404024241,0.0230081046522484,Poor
wavelet.LHL_firstorder_MeanAbsoluteDeviation,0.802021349818979,2.3167534517214e-06,Good
wavelet.LHL_firstorder_Mean,0.806352993380451,1.87625679672899e-06,Good
wavelet.LHL_firstorder_Median,0.85792798467972,9.34164847444748e-08,Good
wavelet.LHL_firstorder_Minimum,0.652398730926201,0.0003985084525394,Poor
wavelet.LHL_firstorder_Range,0.562382118259247,0.0027604962786131,Poor
wavelet.LHL_firstorder_RobustMeanAbsoluteDeviation,0.804944294877141,2.0105961196981e-06,Good
wavelet.LHL_firstorder_RootMeanSquared,0.805335506562799,1.97246192248089e-06,Good
wavelet.LHL_firstorder_Skewness,0.609999293626141,0.0010654980354405,Poor
wavelet.LHL_firstorder_Uniformity,0.251586187687816,0.125185506057752,Poor
wavelet.LHL_firstorder_Variance,0.799248219289052,2.64456076492742e-06,Good
wavelet.LHL_glcm_Autocorrelation,0.473377461420757,0.0117440107325082,Poor
wavelet.LHL_glcm_ClusterProminence,0.220000492871715,0.158314221261494,Poor
wavelet.LHL_glcm_ClusterShade,0.689380110210735,0.0001483547392659,Poor
wavelet.LHL_glcm_ClusterTendency,0.211011917713991,0.168627093034147,Poor
wavelet.LHL_glcm_Contrast,0.395101910609532,0.032003717052538,Poor
wavelet.LHL_glcm_Correlation,0.821859448791221,8.42983916631357e-07,Good
wavelet.LHL_glcm_DifferenceAverage,0.407875097012519,0.0275685552220497,Poor
wavelet.LHL_glcm_DifferenceEntropy,0.345315550668292,0.0546114430526491,Poor
wavelet.LHL_glcm_DifferenceVariance,0.382279853067486,0.0369831475012069,Poor
wavelet.LHL_glcm_Id,0.422634330690491,0.0230503132243435,Poor
wavelet.LHL_glcm_Idm,0.424051668748441,0.0226487594435717,Poor
wavelet.LHL_glcm_Idmn,0.399512977143843,0.0304146119425434,Poor
wavelet.LHL_glcm_Idn,0.411742987035756,0.0263235924672742,Poor
wavelet.LHL_glcm_Imc1,0.934731232662857,3.8224386941993195e-11,Excellent
wavelet.LHL_glcm_Imc2,0.913461144396237,6.6854900167588e-10,Excellent
wavelet.LHL_glcm_InverseVariance,0.422554105775015,0.0230732066148539,Poor
wavelet.LHL_glcm_JointAverage,0.459887188092802,0.0141830620651838,Poor
wavelet.LHL_glcm_JointEnergy,0.194779833950431,0.18822995957637,Poor
wavelet.LHL_glcm_JointEntropy,0.173444841685062,0.215866202251121,Poor
wavelet.LHL_glcm_MCC,0.450864953579381,0.0160277512953081,Poor
wavelet.LHL_glcm_MaximumProbability,0.279925695462492,0.0995786621765725,Poor
wavelet.LHL_glcm_SumAverage,0.459887188469555,0.0141830619918474,Poor
wavelet.LHL_glcm_SumEntropy,0.15752072204015,0.237822680124403,Poor
wavelet.LHL_glcm_SumSquares,0.283918244247532,0.0962793223507973,Poor
wavelet.LHL_glrlm_GrayLevelNonUniformityNormalized,0.253560984547798,0.123275535222612,Poor
wavelet.LHL_glrlm_GrayLevelVariance,0.320672848931682,0.0693543597739418,Poor
wavelet.LHL_glrlm_HighGrayLevelRunEmphasis,0.461885344504507,0.0137983345521402,Poor
wavelet.LHL_glrlm_LongRunEmphasis,0.380131624648151,0.0378715774596047,Poor
wavelet.LHL_glrlm_LongRunHighGrayLevelEmphasis,0.513889577830405,0.0063661754292056,Poor
wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis,0.474634617625633,0.0115350375393687,Poor
wavelet.LHL_glrlm_LowGrayLevelRunEmphasis,0.54962991037435,0.0034802904329158,Poor
wavelet.LHL_glrlm_RunEntropy,0.22201578528678,0.156055575372258,Poor
wavelet.LHL_glrlm_RunLengthNonUniformityNormalized,0.374339572658851,0.0403470606890611,Poor
wavelet.LHL_glrlm_RunPercentage,0.380021140378758,0.0379177005257188,Poor
wavelet.LHL_glrlm_RunVariance,0.395836724263808,0.0317346962150254,Poor
wavelet.LHL_glrlm_ShortRunEmphasis,0.369900973774859,0.0423247043370118,Poor
wavelet.LHL_glrlm_ShortRunHighGrayLevelEmphasis,0.448619808289436,0.0165150618177738,Poor
wavelet.LHL_glrlm_ShortRunLowGrayLevelEmphasis,0.567247631431241,0.0025208119792374,Poor
wavelet.LHL_glszm_GrayLevelNonUniformityNormalized,0.293446965525615,0.0887068881545053,Poor
wavelet.LHL_glszm_GrayLevelVariance,0.379406858142762,0.0381749124577578,Poor
wavelet.LHL_glszm_HighGrayLevelZoneEmphasis,0.451110070091144,0.0159752452233679,Poor
wavelet.LHL_glszm_LargeAreaEmphasis,0.157540688856913,0.237794463962851,Poor
wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis,0.198636379095099,0.183459450424115,Poor
wavelet.LHL_glszm_LargeAreaLowGrayLevelEmphasis,0.0996713823722945,0.326075847307199,Poor
wavelet.LHL_glszm_LowGrayLevelZoneEmphasis,0.516584596879358,0.0060961629106144,Poor
wavelet.LHL_glszm_SizeZoneNonUniformityNormalized,0.375022566047884,0.0400490075038627,Poor
wavelet.LHL_glszm_SmallAreaEmphasis,0.361571028437727,0.0462302813423325,Poor
wavelet.LHL_glszm_SmallAreaHighGrayLevelEmphasis,0.366570424635685,0.0438555321956531,Poor
wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis,0.510127159375235,0.0067594041137888,Poor
wavelet.LHL_glszm_ZoneEntropy,0.662459278637989,0.0003086297014375,Poor
wavelet.LHL_glszm_ZonePercentage,0.390612727189453,0.0336851683841116,Poor
wavelet.LHL_glszm_ZoneVariance,0.148367451241187,0.250933524445394,Poor
wavelet.LHL_gldm_DependenceEntropy,0.259798928161577,0.117366610964232,Poor
wavelet.LHL_gldm_DependenceNonUniformityNormalized,0.439283781749983,0.0186683698214655,Poor
wavelet.LHL_gldm_DependenceVariance,0.418484292612984,0.0242579723254839,Poor
wavelet.LHL_gldm_GrayLevelVariance,0.318980020126347,0.0704615803399218,Poor
wavelet.LHL_gldm_HighGrayLevelEmphasis,0.462623732728952,0.0136582860728601,Poor
wavelet.LHL_gldm_LargeDependenceEmphasis,0.374233451581739,0.0403935199785653,Poor
wavelet.LHL_gldm_LargeDependenceHighGrayLevelEmphasis,0.559909762346941,0.0028893853804259,Poor
wavelet.LHL_gldm_LargeDependenceLowGrayLevelEmphasis,0.143709436381221,0.257737780678908,Poor
wavelet.LHL_gldm_LowGrayLevelEmphasis,0.548596911390389,0.0035448402652203,Poor
wavelet.LHL_gldm_SmallDependenceEmphasis,0.391492563005006,0.0333504458714174,Poor
wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis,0.305743147308763,0.0795541700929747,Poor
wavelet.LHL_gldm_SmallDependenceLowGrayLevelEmphasis,0.642098480656508,0.0005128889561351,Poor
wavelet.LHL_ngtdm_Complexity,0.0019912541073152,0.495004960674101,Poor
wavelet.LHL_ngtdm_Contrast,0.600595452639172,0.0013010357167834,Poor
wavelet.LHH_firstorder_10Percentile,0.678675793697553,0.0002002972490123,Poor
wavelet.LHH_firstorder_90Percentile,0.735242978580586,3.50710074991573e-05,Poor
wavelet.LHH_firstorder_Entropy,0.351113179276349,0.0515041001850879,Poor
wavelet.LHH_firstorder_InterquartileRange,0.733859124359316,3.6784694859401e-05,Poor
wavelet.LHH_firstorder_Kurtosis,0.0524418254321741,0.405796363342869,Poor
wavelet.LHH_firstorder_Maximum,0.283954455931494,0.096249741509547,Poor
wavelet.LHH_firstorder_MeanAbsoluteDeviation,0.682850649752148,0.0001784272382581,Poor
wavelet.LHH_firstorder_Mean,0.162187771548228,0.76592873855419,Poor
wavelet.LHH_firstorder_Median,0.0397655808738395,0.569148930086096,Poor
wavelet.LHH_firstorder_Minimum,0.397216530943386,0.0312342031665901,Poor
wavelet.LHH_firstorder_Range,0.34935145187248,0.0524342585013906,Poor
wavelet.LHH_firstorder_RobustMeanAbsoluteDeviation,0.72702560736821,4.63627116849231e-05,Poor
wavelet.LHH_firstorder_RootMeanSquared,0.158169713030078,0.760288125564937,Poor
wavelet.LHH_firstorder_Skewness,0.597071470895132,0.0013999492912979,Poor
wavelet.LHH_firstorder_Uniformity,0.308255201494268,0.0777686965003416,Poor
wavelet.LHH_firstorder_Variance,0.672249616847189,0.0002384718320697,Poor
wavelet.LHH_glcm_Autocorrelation,0.400735233231914,0.0299851569008285,Poor
wavelet.LHH_glcm_ClusterProminence,0.508244922491498,0.0069634359022446,Poor
wavelet.LHH_glcm_ClusterShade,0.519095110334361,0.0058531375510245,Poor
wavelet.LHH_glcm_ClusterTendency,0.404181230285408,0.0287993408103897,Poor
wavelet.LHH_glcm_Contrast,0.409146301794207,0.0271544934426459,Poor
wavelet.LHH_glcm_Correlation,0.656229240083396,0.0003619503101093,Poor
wavelet.LHH_glcm_DifferenceAverage,0.360318196956403,0.0468400399606995,Poor
wavelet.LHH_glcm_DifferenceEntropy,0.338115471222874,0.0586582011686175,Poor
wavelet.LHH_glcm_DifferenceVariance,0.480539086423713,0.0105930895980093,Poor
wavelet.LHH_glcm_Id,0.328286258301384,0.0645274123596636,Poor
wavelet.LHH_glcm_Idm,0.32756777000482,0.0649723488942402,Poor
wavelet.LHH_glcm_Idmn,0.394950306477863,0.0320594361694373,Poor
wavelet.LHH_glcm_Idn,0.349929272826784,0.0521278340495085,Poor
wavelet.LHH_glcm_InverseVariance,0.314623560269105,0.0733685229753449,Poor
wavelet.LHH_glcm_JointAverage,0.418551753270827,0.0242379568821086,Poor
wavelet.LHH_glcm_JointEnergy,0.226937850436335,0.150621949955151,Poor
wavelet.LHH_glcm_JointEntropy,0.251433641828982,0.125333832595244,Poor
wavelet.LHH_glcm_MCC,0.151052864648953,0.247050953626908,Poor
wavelet.LHH_glcm_MaximumProbability,0.23034395984966,0.146930748092146,Poor
wavelet.LHH_glcm_SumAverage,0.418551753290313,0.024237956876329,Poor
wavelet.LHH_glcm_SumEntropy,0.32444602329637,0.0669310759982981,Poor
wavelet.LHH_glcm_SumSquares,0.405468065145422,0.028365876716731,Poor
wavelet.LHH_glrlm_GrayLevelNonUniformityNormalized,0.310390521640433,0.0762732152432386,Poor
wavelet.LHH_glrlm_GrayLevelVariance,0.433263173273398,0.020170030859053,Poor
wavelet.LHH_glrlm_HighGrayLevelRunEmphasis,0.386907285506542,0.035122932351782,Poor
wavelet.LHH_glrlm_LongRunEmphasis,0.316928058006674,0.0718204382245992,Poor
wavelet.LHH_glrlm_LongRunHighGrayLevelEmphasis,0.389059185591832,0.0342824177648683,Poor
wavelet.LHH_glrlm_LongRunLowGrayLevelEmphasis,0.449794762750163,0.0162585974140887,Poor
wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,0.448164905563779,0.0166152105274423,Poor
wavelet.LHH_glrlm_RunEntropy,0.361272473604497,0.046375052344478,Poor
wavelet.LHH_glrlm_RunLengthNonUniformityNormalized,0.344476455889072,0.0550722578848751,Poor
wavelet.LHH_glrlm_RunPercentage,0.331954517110552,0.0622897875315917,Poor
wavelet.LHH_glrlm_RunVariance,0.307643191142645,0.0782010805369222,Poor
wavelet.LHH_glrlm_ShortRunEmphasis,0.337342392700526,0.0591052725934871,Poor
wavelet.LHH_glrlm_ShortRunHighGrayLevelEmphasis,0.385941424015892,0.0355052255426998,Poor
wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,0.447076111243749,0.0168568623756679,Poor
wavelet.LHH_glszm_GrayLevelNonUniformityNormalized,0.345942415007949,0.0542690222070622,Poor
wavelet.LHH_glszm_GrayLevelVariance,0.488115900058809,0.0094760528144457,Poor
wavelet.LHH_glszm_HighGrayLevelZoneEmphasis,0.380930137247831,0.0375394837639421,Poor
wavelet.LHH_glszm_LargeAreaEmphasis,0.242320380364,0.134400438308408,Poor
wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis,0.250005690270552,0.126727772876306,Poor
wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis,0.184023099106735,0.201902806687649,Poor
wavelet.LHH_glszm_LowGrayLevelZoneEmphasis,0.425951454700164,0.0221190850101723,Poor
wavelet.LHH_glszm_SizeZoneNonUniformityNormalized,0.388319966103841,0.034569411507697,Poor
wavelet.LHH_glszm_SmallAreaEmphasis,0.376841969119486,0.039263094073608,Poor
wavelet.LHH_glszm_SmallAreaHighGrayLevelEmphasis,0.364455551882369,0.0448487647079786,Poor
wavelet.LHH_glszm_SmallAreaLowGrayLevelEmphasis,0.382025669219458,0.0370874404468797,Poor
wavelet.LHH_glszm_ZoneEntropy,0.665955633149219,0.0002817750042615,Poor
wavelet.LHH_glszm_ZonePercentage,0.372623091711089,0.0411034587987716,Poor
wavelet.LHH_glszm_ZoneVariance,0.234599957098963,0.142397875804562,Poor
wavelet.LHH_gldm_DependenceEntropy,0.455026611011791,0.0151546059217506,Poor
wavelet.LHH_gldm_DependenceNonUniformityNormalized,0.393892285392368,0.0324503522026285,Poor
wavelet.LHH_gldm_DependenceVariance,0.300986242562012,0.0830132048559935,Poor
wavelet.LHH_gldm_GrayLevelVariance,0.429749508180278,0.0210891336815943,Poor
wavelet.LHH_gldm_HighGrayLevelEmphasis,0.387395126260413,0.0349310315264739,Poor
wavelet.LHH_gldm_LargeDependenceEmphasis,0.305096080620355,0.080018677814203,Poor
wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis,0.354911160953345,0.0495401260138659,Poor
wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis,0.340551354937821,0.0572655539892396,Poor
wavelet.LHH_gldm_LowGrayLevelEmphasis,0.449598125750987,0.0163012976431559,Poor
wavelet.LHH_gldm_SmallDependenceEmphasis,0.378454039060706,0.0385764723307789,Poor
wavelet.LHH_gldm_SmallDependenceHighGrayLevelEmphasis,0.360541426213246,0.0467309596884947,Poor
wavelet.LHH_gldm_SmallDependenceLowGrayLevelEmphasis,0.385120619298188,0.0358325728491774,Poor
wavelet.LHH_ngtdm_Complexity,0.182740498530195,0.20356877124372,Poor
wavelet.LHH_ngtdm_Contrast,0.538457094974206,0.0042328165842837,Poor
wavelet.HLL_firstorder_10Percentile,0.7645203238841,1.18786820538851e-05,Good
wavelet.HLL_firstorder_90Percentile,0.590252160502205,0.0016094331532012,Poor
wavelet.HLL_firstorder_Entropy,0.460798323618465,0.0140065861193692,Poor
wavelet.HLL_firstorder_InterquartileRange,0.774647336450127,7.87673738624765e-06,Good
wavelet.HLL_firstorder_Kurtosis,0.371243372090428,0.0417191122943262,Poor
wavelet.HLL_firstorder_Maximum,0.421758312171012,0.0233012569906629,Poor
wavelet.HLL_firstorder_MeanAbsoluteDeviation,0.648202307385545,0.0004421468419235,Poor
wavelet.HLL_firstorder_Mean,0.874888107578006,2.6681429293743e-08,Good
